unique_identity,lig_sasa,rec_sasa,com_sasa,del_sasa
1axz,3.492122173309326,107.39321899414062,106.87269592285156,4.012641906738281
2nd0,27.98125457763672,63.565093994140625,73.00581359863281,18.54053497314453
2w0x,3.194578170776367,318.38507080078125,317.6158447265625,3.96380615234375
5cs6,4.364593029022217,165.04415893554688,164.8575439453125,4.55120849609375
5d9p,4.221890449523926,135.90911865234375,135.04644775390625,5.084564208984375
5flp,3.8639862537384033,118.27985382080078,117.35647583007812,4.787361145019531
5ijr,4.261090278625488,80.99037170410156,79.88069152832031,5.3707733154296875
1s5z,5.429888725280762,348.28533935546875,346.1060791015625,7.609161376953125
3fty,4.083747386932373,233.71432495117188,232.35177612304688,5.4462890625
5mwo,3.7528820037841797,180.99856567382812,179.72402954101562,5.0274200439453125
5osd,4.341094017028809,135.46600341796875,135.3443145751953,4.4627838134765625
6tim,3.2295567989349365,191.0189971923828,190.38946533203125,3.8590850830078125
1br6,5.18157958984375,129.69784545898438,128.63455200195312,6.244873046875
1e6s,3.6003925800323486,342.8970031738281,342.1591796875,4.338226318359375
1e72,3.613398313522339,343.3360595703125,342.60791015625,4.341552734375
1evh,9.040972709655762,65.38290405273438,66.2335205078125,8.190353393554688
1k1y,8.490592956542969,247.9713592529297,245.62115478515625,10.840789794921875
1q5l,12.534422874450684,70.35501098632812,71.41184997558594,11.477584838867188
1qwu,3.3447272777557373,347.5329284667969,346.8819274902344,3.9957275390625
1tog,3.369187355041504,290.5486145019531,289.4568176269531,4.46099853515625
1x6u,4.552813529968262,383.2040710449219,381.7389831542969,6.017913818359375
1zc9,4.078131198883057,188.85113525390625,187.6959228515625,5.23333740234375
2bv4,3.764423131942749,94.93719482421875,94.752685546875,3.9489288330078125
2ri9,2.8973116874694824,176.1377410888672,175.05955505371094,3.975494384765625
2uy3,3.747866630554199,110.2835922241211,109.52688598632812,4.504570007324219
3aru,5.243702411651611,221.4102020263672,220.8359375,5.817962646484375
3i8t,5.108536720275879,243.7018280029297,244.54034423828125,4.27001953125
4n5d,3.8975911140441895,213.07464599609375,212.11868286132812,4.8535614013671875
4tyl,3.9532277584075928,84.14983367919922,83.09647369384766,5.006584167480469
4wn0,3.2044107913970947,267.9324645996094,268.151123046875,2.985748291015625
5n1y,15.697460174560547,194.69383239746094,191.90673828125,18.48455810546875
5ou2,3.582731008529663,262.0881652832031,261.3692321777344,4.301666259765625
2gmk,5.108181476593018,62.84355163574219,64.70698547363281,3.2447509765625
3zsy,6.547601222991943,142.30979919433594,140.62225341796875,8.235153198242188
4kc4,5.948489665985107,238.39962768554688,237.3633270263672,6.9847869873046875
4lm1,3.382136106491089,154.20245361328125,152.79188537597656,4.7927093505859375
4unp,4.239878177642822,89.7209243774414,88.17890930175781,5.781890869140625
5ene,4.198464393615723,83.61123657226562,82.66477966308594,5.144920349121094
5qay,4.046241283416748,112.01385498046875,111.06661987304688,4.993476867675781
2r8q,4.212080478668213,276.2901306152344,274.4671936035156,6.035003662109375
3qfz,3.3495376110076904,470.0717468261719,469.0500793457031,4.3712158203125
4b2l,4.329991340637207,105.66963958740234,105.3843994140625,4.615234375
4k60,3.4010329246520996,105.37493896484375,104.37606811523438,4.39990234375
4luo,5.060863018035889,68.93234252929688,68.19849395751953,5.794708251953125
4qlk,8.703848838806152,174.8988037109375,171.8225555419922,11.78009033203125
4y2u,4.964241027832031,237.85806274414062,236.22439575195312,6.597900390625
5o0a,3.893648147583008,364.35662841796875,363.32269287109375,4.927581787109375
6er3,6.633184909820557,144.2357177734375,145.41317749023438,5.455718994140625
6g9b,5.566910743713379,212.8444366455078,211.5175323486328,6.8938140869140625
1v2j,3.031526803970337,92.22469329833984,91.3404769897461,3.915740966796875
2ndo,4.91782808303833,97.39459228515625,96.92478942871094,5.38763427734375
3ta1,5.77198600769043,168.11209106445312,166.24417114257812,7.6399078369140625
4lm0,3.2320923805236816,153.01986694335938,151.6968536376953,4.5550994873046875
4zij,4.906966686248779,101.34407043457031,100.47633361816406,5.7747039794921875
5oxl,4.287424087524414,201.9811248779297,200.3795166015625,5.8890380859375
1l5s,3.129972457885742,1092.0540771484375,1090.8919677734375,4.2921142578125
3t1l,6.073010444641113,73.74683380126953,74.3447265625,5.475120544433594
4egh,4.097042560577393,107.39505767822266,105.81571960449219,5.676383972167969
4k66,6.2748236656188965,239.72935485839844,239.08761596679688,6.91656494140625
5yas,2.712447166442871,102.14543151855469,101.60975646972656,3.2481231689453125
1axr,3.618077278137207,556.4749755859375,555.4588623046875,4.63421630859375
3ioe,6.111074447631836,233.36968994140625,231.21588134765625,8.264877319335938
4jbl,3.2730841636657715,253.5885467529297,252.81124877929688,4.050384521484375
5jzs,3.45035982131958,124.92236328125,123.88453674316406,4.488189697265625
5kdf,5.557182312011719,225.15567016601562,224.07815551757812,6.63470458984375
1bcu,4.1702375411987305,126.77789306640625,125.52316284179688,5.4249725341796875
1g9t,5.461580276489258,272.9702453613281,272.1874084472656,6.244415283203125
1x07,4.221689224243164,211.9921112060547,210.91172790527344,5.3020782470703125
2xgs,5.849337577819824,216.81443786621094,214.94406127929688,7.7197113037109375
3d52,5.523303031921387,350.580078125,350.28729248046875,5.81610107421875
3ms4,6.415829658508301,566.2227172851562,565.244873046875,7.3936767578125
3tfu,6.350702285766602,263.11798095703125,260.5635681152344,8.905120849609375
3zsx,6.717734336853027,142.86578369140625,141.23577880859375,8.347732543945312
4eh7,4.273268222808838,169.31637573242188,167.54087829589844,6.04876708984375
4fl1,6.113725185394287,135.7142333984375,134.18576049804688,7.6421966552734375
4yv0,4.92509651184082,211.5116729736328,209.73312377929688,6.703643798828125
5moe,4.071118354797363,158.9983367919922,159.19512939453125,3.87432861328125
5odu,3.7308428287506104,114.52542114257812,114.17879486083984,4.0774688720703125
5yf1,4.378827095031738,303.751708984375,302.768798828125,5.361724853515625
5z4o,3.9346041679382324,94.14580535888672,93.20440673828125,4.875999450683594
1ax1,5.239547252655029,104.88185119628906,105.37028503417969,4.7511138916015625
4f20,12.553153991699219,152.442626953125,149.21090698242188,15.784881591796875
5duw,5.848394393920898,69.94341278076172,70.56962585449219,5.2221832275390625
1d7j,2.593998670578003,59.77351379394531,59.162750244140625,3.204761505126953
1k9r,9.615612983703613,37.15050506591797,40.500648498535156,6.265468597412109
1lt6,4.723437786102295,207.04595947265625,205.99893188476562,5.7704620361328125
1o4e,4.187410831451416,64.93313598632812,64.71221160888672,4.408332824707031
1phw,3.4330623149871826,382.6134948730469,381.44354248046875,4.60302734375
1tpw,3.1345746517181396,184.063232421875,183.402099609375,3.7957000732421875
1zd2,4.14513635635376,425.6627502441406,424.08697509765625,5.720916748046875
1zd3,4.80157470703125,420.15435791015625,418.2990417480469,6.656890869140625
2aq7,4.553929805755615,242.54336547851562,240.84375,6.2535400390625
2aqb,4.0688886642456055,240.69427490234375,239.25340270996094,5.509765625
2hd1,4.218698978424072,157.16104125976562,155.4210968017578,5.958648681640625
2uxx,12.123808860778809,389.705078125,385.1611328125,16.667755126953125
2vw2,4.077230453491211,251.42034912109375,249.95692443847656,5.5406494140625
2w0s,5.655882358551025,98.81918334960938,96.89997863769531,7.5750885009765625
2xml,2.996455669403076,160.77951049804688,160.08349609375,3.692474365234375
3aaq,7.558505535125732,154.49087524414062,152.76394653320312,9.285430908203125
3avg,10.28895378112793,142.39337158203125,143.9053955078125,8.776931762695312
3avh,11.27476692199707,142.39483642578125,144.702880859375,8.966720581054688
3avi,10.428823471069336,143.3471221923828,144.11849975585938,9.657440185546875
3avj,10.42306900024414,143.00601196289062,143.81121826171875,9.61785888671875
3avk,10.116496086120605,141.98220825195312,143.0135955810547,9.085113525390625
3avm,10.93757152557373,143.55972290039062,145.36526489257812,9.132034301757812
3avn,10.70614242553711,143.5769500732422,145.14303588867188,9.140060424804688
3ch9,3.226412296295166,152.18316650390625,151.365234375,4.044342041015625
3gv6,12.121992111206055,47.33055114746094,45.70994567871094,13.742599487304688
3h2c,3.0593373775482178,218.72450256347656,217.89608764648438,3.88775634765625
3hcm,4.880324363708496,100.00053405761719,100.8347396850586,4.046119689941406
3i90,17.559551239013672,43.97352600097656,45.54947280883789,15.983604431152344
3i91,13.864836692810059,44.33036804199219,44.012027740478516,14.183177947998047
3l7g,3.743123769760132,562.2678833007812,561.0714111328125,4.9395751953125
3n1v,4.113300323486328,292.7893371582031,291.197265625,5.70538330078125
3n1w,3.8622875213623047,293.7225341796875,292.15228271484375,5.432525634765625
3n3l,3.8859968185424805,293.05181884765625,291.57659912109375,5.3612060546875
3n45,5.181196212768555,280.303466796875,278.7831726074219,6.70147705078125
4b6f,4.355035305023193,509.6962890625,508.5833435058594,5.467987060546875
4ddh,3.9509406089782715,235.51898193359375,234.21929931640625,5.2506256103515625
4gj8,5.717317581176758,151.88609313964844,149.77084350585938,7.8325653076171875
4gj9,5.366244316101074,147.87606811523438,145.920654296875,7.3216552734375
4j58,5.449326992034912,74.09510040283203,72.75108337402344,6.793342590332031
4jss,2.9224250316619873,118.96823120117188,117.8023910522461,4.088264465332031
4mrw,3.402691602706909,151.2432403564453,149.968994140625,4.67694091796875
4msa,3.25667667388916,152.17494201660156,151.0271759033203,4.404449462890625
4np3,4.765635013580322,76.24449920654297,75.64044189453125,5.36968994140625
4ojq,3.8484349250793457,374.6419677734375,373.94354248046875,4.546875
4oue,4.355905532836914,179.58566284179688,179.16966247558594,4.77191162109375
4tz8,3.9485578536987305,82.78519439697266,81.37574005126953,5.358009338378906
4u6e,3.42429256439209,130.06619262695312,128.69546508789062,4.795013427734375
4ucr,4.015758991241455,303.72955322265625,302.2476501464844,5.497650146484375
4x13,12.081733703613281,321.4342956542969,324.7799072265625,8.736114501953125
5ejw,5.919683933258057,66.80987548828125,66.71276092529297,6.0167999267578125
5g45,3.3734641075134277,128.6378173828125,127.6498794555664,4.361396789550781
5ggp,7.875704288482666,73.5889892578125,76.62601470947266,4.838676452636719
5l96,4.402280807495117,80.90583801269531,79.7520751953125,5.5560455322265625
5mgg,3.513861894607544,81.88272094726562,80.98773193359375,4.408851623535156
5mgl,3.510725259780884,61.80952453613281,60.98468017578125,4.3355712890625
5mgm,4.255539417266846,61.61899948120117,60.56455993652344,5.3099822998046875
5mt0,5.770199298858643,104.73589324951172,103.12181091308594,7.384284973144531
5mt4,4.993310451507568,104.09855651855469,102.21233367919922,6.8795318603515625
5oul,4.3870158195495605,159.81759643554688,158.5111083984375,5.6934967041015625
5v19,4.243348598480225,132.82664489746094,131.8306884765625,5.2393035888671875
5vdo,7.644191265106201,190.74908447265625,188.543212890625,9.850067138671875
5vdr,6.904422760009766,185.2305908203125,182.13671875,9.998291015625
5vds,7.269986152648926,182.48898315429688,180.721923828125,9.03704833984375
6bsx,3.8394410610198975,86.09407043457031,85.17272186279297,4.7607879638671875
1i2s,3.3339128494262695,204.7313232421875,204.12353515625,3.9416961669921875
1pzp,5.586997032165527,115.55937194824219,114.44528198242188,6.701087951660156
3msc,6.11519718170166,561.68310546875,559.1425170898438,8.65576171875
4kc2,5.954534530639648,233.84092712402344,232.4656219482422,7.329833984375
5c7a,5.114651203155518,66.20387268066406,65.64637756347656,5.672149658203125
5fe7,4.020925998687744,71.0122299194336,69.40363311767578,5.629524230957031
5l98,5.172981262207031,80.79107666015625,80.64009094238281,5.323966979980469
5os1,4.047797203063965,133.70419311523438,132.32415771484375,5.427825927734375
1pzo,5.421339988708496,116.77803039550781,115.7200698852539,6.479301452636719
2wk6,2.940812349319458,309.2561950683594,308.70458984375,3.492431640625
4a4e,4.388913631439209,45.65785598754883,45.908409118652344,4.138359069824219
4cjp,6.142976760864258,142.947021484375,141.75247192382812,7.3375244140625
4i7j,2.4429678916931152,96.69894409179688,96.22059631347656,2.9213180541992188
5l99,4.98927640914917,81.74678802490234,81.4638442993164,5.272216796875
5tg4,4.227018356323242,116.13412475585938,115.23509979248047,5.126045227050781
6dlx,3.772435188293457,254.18865966796875,254.42527770996094,3.5358123779296875
188l,2.989840507507324,87.93094635009766,87.08152770996094,3.8392562866210938
1jlr,6.969566822052002,353.7745361328125,352.672119140625,8.071990966796875
2a3b,3.745535373687744,152.60568237304688,152.2474365234375,4.1037750244140625
2pnc,4.121100425720215,408.01654052734375,406.554931640625,5.58270263671875
4ab9,3.39326548576355,92.32864379882812,91.43622589111328,4.285682678222656
4b0b,4.006376266479492,134.515625,133.32412719726562,5.1978759765625
4b5t,2.5612969398498535,473.9041748046875,473.27398681640625,3.191497802734375
4b5w,2.3494794368743896,476.0162353515625,475.38995361328125,2.97576904296875
4k2y,3.3272266387939453,106.52740478515625,105.59524536132812,4.2593841552734375
4pd9,4.455914497375488,463.1732177734375,461.668212890625,5.960906982421875
6mv3,6.0078301429748535,88.65008544921875,86.10523986816406,8.55267333984375
2xoi,7.846660614013672,71.56884765625,71.46711730957031,7.948394775390625
3ry8,3.352876901626587,238.78952026367188,239.08621215820312,3.056182861328125
4b32,3.2217464447021484,105.92198181152344,105.3692398071289,3.7744903564453125
4bt4,2.879318952560425,184.73312377929688,184.1724090576172,3.440032958984375
4cp5,6.074098110198975,202.04031372070312,199.404541015625,8.709869384765625
4gwk,3.269887685775757,220.38583374023438,220.52593994140625,3.1297760009765625
4yuy,3.19867205619812,209.86888122558594,208.556640625,4.5109100341796875
5ehi,7.003036022186279,127.32131958007812,128.88169860839844,5.442657470703125
2qcm,5.194821834564209,186.00204467773438,184.52496337890625,6.671905517578125
3c2o,3.197997570037842,563.3310546875,562.491455078125,4.03759765625
3pwk,3.4389803409576416,252.25381469726562,251.74440002441406,3.948394775390625
3zxe,7.276281833648682,68.67770385742188,70.206787109375,5.747200012207031
4gnf,16.553247451782227,65.09806823730469,67.72159576416016,13.929718017578125
4joh,8.519892692565918,49.492313385009766,49.92871856689453,8.083488464355469
4lkq,3.243913173675537,153.09666442871094,151.83114624023438,4.509429931640625
4u7o,5.9253153800964355,228.06585693359375,225.64920043945312,8.341964721679688
4ucu,3.5465688705444336,302.0876159667969,300.5765686035156,5.0576171875
4wet,6.68495512008667,184.18861389160156,182.6597137451172,8.213851928710938
5wxp,9.330078125,116.8818359375,116.50141906738281,9.710494995117188
1ahy,2.631497383117676,288.91546630859375,288.32745361328125,3.219512939453125
2ha7,4.324856758117676,396.2739562988281,394.96728515625,5.63153076171875
2pvv,3.0943336486816406,457.5640563964844,456.9858093261719,3.672576904296875
2vc7,5.592288970947266,231.99612426757812,229.84933471679688,7.73907470703125
3av9,9.935585021972656,143.66415405273438,144.57562255859375,9.02410888671875
3zzh,3.900583028793335,461.0277099609375,460.03289794921875,4.8953857421875
4cj4,6.175848007202148,141.321044921875,139.93353271484375,7.5633544921875
4wyp,5.0150227546691895,139.02516174316406,139.13113403320312,4.9090576171875
5orz,4.304330825805664,132.44818115234375,131.3475341796875,5.4049835205078125
6gxw,5.645289897918701,166.38949584960938,165.83343505859375,6.20135498046875
187l,3.04665470123291,87.66746520996094,86.85734558105469,3.8567733764648438
1tnh,3.0906598567962646,91.50214385986328,90.7485580444336,3.8442459106445312
1v2u,3.048590660095215,94.07569885253906,93.27381134033203,3.8504791259765625
1v2v,3.0390677452087402,92.39169311523438,91.46887969970703,3.961883544921875
2c6g,3.203141212463379,464.7074890136719,464.0350341796875,3.8756103515625
2n8t,19.025890350341797,37.349945068359375,45.14070129394531,11.23513412475586
3d8z,5.319418430328369,71.46534729003906,71.28732299804688,5.497444152832031
3n35,4.164884090423584,110.918701171875,110.20650482177734,4.877082824707031
4b33,3.2363531589508057,105.93873596191406,105.44013977050781,3.7349472045898438
4mrd,9.612773895263672,75.86882781982422,77.83135223388672,7.650245666503906
1z34,4.486945629119873,464.92388916015625,463.207275390625,6.20355224609375
2fzg,5.042369842529297,1000.6026611328125,999.2045288085938,6.44049072265625
3a73,6.09603214263916,292.78802490234375,290.2601318359375,8.623931884765625
3tay,5.159287929534912,80.354736328125,80.31904602050781,5.194976806640625
3w07,4.875650405883789,157.7556610107422,156.2545928955078,6.3767242431640625
4qll,8.688243865966797,174.89495849609375,171.91891479492188,11.664291381835938
5l8o,6.2158098220825195,74.97347259521484,71.87333679199219,9.315948486328125
1toj,3.350065231323242,290.1832275390625,289.0333251953125,4.499969482421875
2j9h,7.2833075523376465,181.21087646484375,179.1092529296875,9.384933471679688
3mrx,6.329421043395996,558.69921875,557.5504760742188,7.4781494140625
4ipn,5.914787769317627,335.2657470703125,333.2176818847656,7.962860107421875
4lhm,4.771785736083984,334.9407043457031,333.4247131347656,6.28778076171875
4ms0,2.9903512001037598,152.35507202148438,151.31167602539062,4.03375244140625
5jzb,3.715625762939453,121.72838592529297,120.54981231689453,4.894203186035156
5lsh,9.692667961120605,68.48091125488281,68.47801208496094,9.695564270019531
5mxk,4.165582180023193,178.7704620361328,177.48789978027344,5.448150634765625
1bxr,6.790743350982666,357.0899353027344,354.7105712890625,9.17010498046875
1hxk,3.359236478805542,349.6114196777344,348.832275390625,4.13836669921875
1ikt,7.263620376586914,67.45878601074219,64.6995620727539,10.022842407226562
1il9,3.333043336868286,126.43058776855469,125.79376983642578,3.9698562622070312
1jt1,4.085094451904297,118.61813354492188,118.5148696899414,4.188362121582031
1l83,2.449300765991211,86.96742248535156,86.4295654296875,2.9871597290039062
1m83,6.224701404571533,260.40704345703125,257.97540283203125,8.656341552734375
1uz4,3.2583255767822266,153.54345703125,152.7757568359375,4.026031494140625
1way,4.925268173217773,127.89242553710938,127.18431854248047,5.633369445800781
220l,2.4527969360351562,87.32394409179688,86.83766174316406,2.9390792846679688
223l,2.42954683303833,87.42277526855469,86.80192565917969,3.0503997802734375
2jbu,8.87393569946289,375.46990966796875,374.23321533203125,10.110626220703125
2jqk,17.26428985595703,55.8267707824707,63.357608795166016,9.733455657958984
2q8i,5.3573408126831055,406.95758056640625,405.50433349609375,6.810577392578125
2qcd,4.893023490905762,186.4674072265625,185.0968017578125,6.2636260986328125
2rnx,20.447256088256836,70.3838119506836,76.36846923828125,14.462600708007812
3d8y,5.403341293334961,71.32366180419922,71.29847717285156,5.42852783203125
3jzh,9.853662490844727,154.1155548095703,155.875244140625,8.093978881835938
3k26,6.04732084274292,154.28897094726562,154.3919677734375,5.9443206787109375
4abe,3.8710672855377197,91.6919937133789,91.08104705810547,4.482017517089844
5afl,4.434684753417969,451.16168212890625,449.69671630859375,5.899658203125
5o4t,3.7086408138275146,73.27409362792969,71.98941802978516,4.993316650390625
5qaw,4.615405082702637,113.96197509765625,113.5357894897461,5.041587829589844
5qaz,4.518133163452148,114.58101654052734,113.96309661865234,5.136054992675781
5uah,9.917295455932617,945.8154296875,945.01513671875,10.71759033203125
6fg6,4.351705074310303,64.17180633544922,63.10121536254883,5.422298431396484
2v2c,2.8480615615844727,192.87060546875,192.34388732910156,3.374786376953125
3nba,6.218048572540283,376.3298645019531,374.51763916015625,8.0302734375
4yas,2.696436882019043,102.16314697265625,101.58865356445312,3.2709274291992188
6ce8,3.651583433151245,56.719825744628906,56.13373565673828,4.237674713134766
2qtn,4.978888034820557,189.70167541503906,188.86187744140625,5.8186798095703125
2sim,4.920367240905762,143.95379638671875,142.5357666015625,6.3383941650390625
2w08,3.4646661281585693,374.773681640625,374.6064453125,3.63189697265625
3iob,4.68822717666626,232.653076171875,230.99363708496094,6.3476715087890625
3kqp,3.253314256668091,203.97119140625,202.81768798828125,4.4068145751953125
3muk,11.526973724365234,81.49495697021484,82.82675170898438,10.195175170898438
3px9,5.040289878845215,122.89883422851562,122.18460845947266,5.7545166015625
4c71,5.370946407318115,264.77642822265625,262.8135070800781,7.3338623046875
4d8a,4.844916820526123,216.28466796875,215.78855895996094,5.3410186767578125
4llj,3.2820425033569336,152.36322021484375,150.94479370117188,4.700469970703125
4mi9,6.352001190185547,563.62548828125,560.607421875,9.37005615234375
4n8q,3.069685459136963,261.281982421875,260.3634948730469,3.9881591796875
5i38,3.0711400508880615,230.30535888671875,229.37640380859375,4.000091552734375
5yij,8.283676147460938,565.001953125,562.317626953125,10.968017578125
1kti,4.660942554473877,590.0396118164062,588.2354736328125,6.465087890625
1ywi,9.461298942565918,27.09077262878418,29.68254280090332,6.869527816772461
2c57,3.2939860820770264,776.3986206054688,775.6107177734375,4.0819091796875
2xog,7.970956325531006,70.83561706542969,70.51582336425781,8.290748596191406
3axz,4.421231269836426,224.58840942382812,223.3143310546875,5.6953125
3ms7,6.161921501159668,556.74755859375,555.5684204101562,7.341064453125
4k67,6.9211225509643555,238.6122283935547,238.74610900878906,6.7872467041015625
4kw6,3.6493775844573975,720.5005493164062,720.8361206054688,3.31378173828125
5aqv,6.0095038414001465,237.38978576660156,235.24795532226562,8.151336669921875
5ehg,6.89455509185791,128.0585479736328,131.18650817871094,3.7666015625
5osl,4.5019025802612305,160.589111328125,160.0734405517578,5.017578125
2xp5,3.976621150970459,81.61099243164062,80.75623321533203,4.831382751464844
3as2,5.703622341156006,221.40036010742188,220.22244262695312,6.8815460205078125
4b4n,15.364420890808105,80.79902648925781,84.85871887207031,11.304725646972656
4umc,3.069437265396118,459.3996276855469,458.7139587402344,3.755096435546875
5wi0,4.767559051513672,206.998291015625,205.19451904296875,6.5713348388671875
6exs,5.351838111877441,223.6402130126953,221.8394012451172,7.15264892578125
3nik,7.292165279388428,178.1092529296875,176.37246704101562,9.028945922851562
4c6z,4.456815719604492,262.643310546875,260.87091064453125,6.229217529296875
5ory,3.5554311275482178,134.96861267089844,133.8606719970703,4.6633758544921875
1moq,4.006818771362305,238.7586212158203,237.29345703125,5.47198486328125
1t48,6.486174583435059,147.49624633789062,145.20921325683594,8.773208618164062
1wcc,2.790956974029541,138.60736083984375,137.9706573486328,3.4276580810546875
2wi2,3.407421588897705,106.30758666992188,105.09811401367188,4.6168975830078125
2wi3,3.3941144943237305,106.70352935791016,105.70579528808594,4.391845703125
3blu,3.542612314224243,123.25277709960938,122.76548767089844,4.029899597167969
3dla,9.228147506713867,860.9998779296875,858.63525390625,11.5927734375
3nil,6.3024444580078125,176.4947967529297,173.92950439453125,8.86773681640625
3nuy,3.124819278717041,139.91697692871094,138.97088623046875,4.0709075927734375
4bhf,3.4929087162017822,315.60626220703125,314.3990783691406,4.700103759765625
4gby,6.058712005615234,197.2481231689453,194.97817993164062,8.328659057617188
4k5p,4.1366376876831055,353.90411376953125,352.3680419921875,5.672698974609375
4nrq,3.2236437797546387,110.84100341796875,109.79080200195312,4.273841857910156
4qp6,2.7820231914520264,170.28961181640625,169.5687255859375,3.5029144287109375
4tz2,4.62622594833374,83.58576202392578,82.81678771972656,5.39520263671875
5qal,4.519820213317871,113.66119384765625,113.02851867675781,5.152496337890625
3mtd,6.028855800628662,560.1949462890625,557.7889404296875,8.43487548828125
3nf7,5.31643009185791,143.614013671875,141.90306091308594,7.0273895263671875
3ta0,6.59029483795166,140.96426391601562,138.34219360351562,9.212371826171875
4d2d,4.444137096405029,216.04730224609375,214.42404174804688,6.0673980712890625
4epy,6.573849678039551,87.1156005859375,86.70111083984375,6.98834228515625
4h42,4.387507915496826,119.4310302734375,118.601318359375,5.217216491699219
5ai4,3.9047746658325195,238.6697998046875,237.8350830078125,4.7394866943359375
5ma7,7.22414493560791,125.93760681152344,124.8278579711914,8.333900451660156
1osv,15.629237174987793,122.60980224609375,127.14273071289062,11.0963134765625
1tsi,3.5586085319519043,194.80050659179688,193.8782958984375,4.4808197021484375
2c90,3.429729700088501,126.94922637939453,126.11955261230469,4.2593994140625
2f10,5.544991970062256,141.20013427734375,140.46636962890625,6.2787628173828125
2p3i,5.088883876800537,76.81716918945312,76.92144775390625,4.9846038818359375
3d9m,9.924983024597168,84.38130187988281,83.71456909179688,10.591712951660156
3g1d,4.888199806213379,159.759521484375,158.14207458496094,6.505645751953125
3gx0,7.740739822387695,172.1920166015625,169.64804077148438,10.284713745117188
3nyd,3.1458683013916016,209.91371154785156,209.1591796875,3.9004058837890625
4k7n,2.9879186153411865,132.75442504882812,132.28970336914062,3.45263671875
5eh7,3.9459948539733887,117.35680389404297,116.1414794921875,5.16131591796875
5fni,3.9455015659332275,119.65422821044922,118.45055389404297,5.149177551269531
5qaj,4.230138778686523,113.43638610839844,112.6221923828125,5.044334411621094
5xg5,4.101362705230713,67.00328063964844,67.09197998046875,4.012664794921875
5z9e,4.334024906158447,95.06116485595703,93.96424865722656,5.430938720703125
1c5o,3.0630621910095215,129.21469116210938,128.41796875,3.8597869873046875
1gzc,5.258269786834717,106.3404541015625,106.97356414794922,4.625160217285156
1pzj,8.64618968963623,203.3795166015625,203.38229370117188,8.643417358398438
1utn,3.0069069862365723,91.53101348876953,90.61805725097656,3.91986083984375
2ggx,6.648519515991211,205.9925079345703,207.06674194335938,5.57427978515625
2qcf,4.99144983291626,181.31704711914062,180.00628662109375,6.302215576171875
4avs,3.247995376586914,378.3193054199219,378.3353576660156,3.23193359375
4b5s,2.2735891342163086,469.2750244140625,468.6900634765625,2.858551025390625
4nyj,5.517527103424072,358.0238037109375,358.346923828125,5.19439697265625
5ak6,3.721750259399414,238.97048950195312,238.13319396972656,4.559051513671875
5eok,14.663529396057129,270.3326416015625,273.5190124511719,11.4771728515625
5fnd,4.259582042694092,192.27352905273438,190.66949462890625,5.863616943359375
5i25,12.7944917678833,274.83990478515625,277.56536865234375,10.06903076171875
6b0v,6.807767868041992,86.83854675292969,83.79640197753906,9.84991455078125
6d9x,3.862778663635254,123.5142822265625,122.47705078125,4.9000091552734375
3fcl,6.235934734344482,107.94648742675781,107.2577133178711,6.924705505371094
4i7p,2.439110040664673,98.009033203125,97.51277923583984,2.93536376953125
4n3w,11.965703964233398,115.82366943359375,116.14178466796875,11.647590637207031
4wey,5.4905877113342285,184.3760986328125,182.93609619140625,6.9305877685546875
6gbe,19.759286880493164,90.2945785522461,100.3006591796875,9.753204345703125
1gz9,6.507833957672119,105.30628967285156,105.37545776367188,6.438667297363281
2ohm,4.14741325378418,163.75448608398438,162.96493530273438,4.9369659423828125
2r0h,8.787495613098145,271.65399169921875,273.672119140625,6.769378662109375
3nus,3.0319271087646484,140.12652587890625,139.0462646484375,4.1121826171875
4lpf,2.2701833248138428,92.10257720947266,92.78216552734375,1.5905914306640625
5aqt,4.97360897064209,237.74435424804688,236.40066528320312,6.317291259765625
5cp9,3.1739914417266846,175.90985107421875,175.28945922851562,3.7943878173828125
5dtt,3.773322343826294,112.80766296386719,112.1162109375,4.464775085449219
5h1u,3.657883882522583,107.09793090820312,106.39363098144531,4.3621826171875
5m4q,2.792182207107544,347.6063232421875,346.609375,3.78912353515625
5mby,2.7903261184692383,347.59368896484375,346.641357421875,3.742645263671875
5orx,4.396674156188965,133.8816375732422,132.73526000976562,5.5430450439453125
5qaf,4.104853630065918,111.74837493896484,110.9754638671875,4.8777618408203125
1imx,11.791293144226074,43.82862854003906,49.029808044433594,6.590114593505859
1jys,2.875701427459717,175.12730407714844,174.1402130126953,3.86279296875
1o4d,3.576418161392212,65.58370971679688,65.02940368652344,4.1307220458984375
1o4f,3.92657470703125,65.80535888671875,65.66809844970703,4.063835144042969
1ysg,4.046725273132324,134.03871154785156,132.735595703125,5.3498382568359375
2fyv,4.981985569000244,345.87298583984375,344.910400390625,5.944580078125
2j27,2.813032865524292,191.85946655273438,191.19915771484375,3.4733428955078125
2vw1,4.702357292175293,250.1502685546875,248.57867431640625,6.273956298828125
3c14,2.832472562789917,316.13775634765625,315.7205810546875,3.2496337890625
3lcu,6.069807052612305,125.36402893066406,123.38665008544922,8.047187805175781
3mfw,3.5017449855804443,329.8837585449219,328.75225830078125,4.63323974609375
3qw6,8.431934356689453,187.75555419921875,185.10549926757812,11.081985473632812
3tf7,15.594156265258789,206.62295532226562,199.42539978027344,22.791717529296875
3zlv,3.7104103565216064,201.52816772460938,200.2737579345703,4.964813232421875
3zly,3.270073413848877,153.66378784179688,152.51800537109375,4.415863037109375
