WARNING:__main__:[Fri May 14 11:22:10 2021] Imported 1558 chembl targets.
WARNING:__main__:[Fri May 14 11:22:10 2021] Queried     3 results for No.    4 target CHEMBL2052032  ; 1557 targets left; Active conunts: 20
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     5 results for No.  416 target CHEMBL4295575  ; 1149 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  409 target CHEMBL3885569  ; 1148 targets left; Active conunts: 51
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    19 results for No.  419 target CHEMBL6065     ; 1147 targets left; Active conunts: 50
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     4 results for No.  415 target CHEMBL3165     ; 1146 targets left; Active conunts: 49
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    18 results for No.  432 target CHEMBL3879860  ; 1145 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    29 results for No.  411 target CHEMBL4512     ; 1144 targets left; Active conunts: 47
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    34 results for No.  413 target CHEMBL5989     ; 1143 targets left; Active conunts: 46
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  421 target CHEMBL3276     ; 1142 targets left; Active conunts: 45
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  422 target CHEMBL4105742  ; 1141 targets left; Active conunts: 44
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  434 target CHEMBL6070     ; 1140 targets left; Active conunts: 43
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    41 results for No.  423 target CHEMBL1984     ; 1139 targets left; Active conunts: 42
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  426 target CHEMBL4865     ; 1138 targets left; Active conunts: 41
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     1 results for No.  444 target CHEMBL1932892  ; 1137 targets left; Active conunts: 40
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    16 results for No.  445 target CHEMBL2424509  ; 1136 targets left; Active conunts: 39
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    59 results for No.  420 target CHEMBL4736     ; 1135 targets left; Active conunts: 38
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  439 target CHEMBL2364159  ; 1134 targets left; Active conunts: 37
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    43 results for No.  427 target CHEMBL2263     ; 1133 targets left; Active conunts: 36
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    11 results for No.  435 target CHEMBL4418     ; 1132 targets left; Active conunts: 35
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    31 results for No.  430 target CHEMBL1649051  ; 1131 targets left; Active conunts: 34
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    34 results for No.  438 target CHEMBL4105972  ; 1130 targets left; Active conunts: 33
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    24 results for No.  442 target CHEMBL4105801  ; 1129 targets left; Active conunts: 32
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  446 target CHEMBL4296282  ; 1128 targets left; Active conunts: 31
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    79 results for No.  418 target CHEMBL1293226  ; 1127 targets left; Active conunts: 30
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    44 results for No.  428 target CHEMBL3893     ; 1126 targets left; Active conunts: 29
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   120 results for No.  408 target CHEMBL1783     ; 1125 targets left; Active conunts: 28
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    94 results for No.  414 target CHEMBL6111     ; 1124 targets left; Active conunts: 27
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    48 results for No.  443 target CHEMBL4760     ; 1123 targets left; Active conunts: 26
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    10 results for No.  455 target CHEMBL4295584  ; 1122 targets left; Active conunts: 25
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  447 target CHEMBL2364164  ; 1121 targets left; Active conunts: 24
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    64 results for No.  417 target CHEMBL4470     ; 1120 targets left; Active conunts: 23
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  449 target CHEMBL1795085  ; 1119 targets left; Active conunts: 22
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    25 results for No.  451 target CHEMBL4692     ; 1118 targets left; Active conunts: 21
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     3 results for No.  457 target CHEMBL3325308  ; 1117 targets left; Active conunts: 20
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    12 results for No.  456 target CHEMBL4295624  ; 1116 targets left; Active conunts: 19
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     0 results for No.  453 target CHEMBL4295723  ; 1115 targets left; Active conunts: 18
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried     4 results for No.  458 target CHEMBL1293295  ; 1114 targets left; Active conunts: 17
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   121 results for No.  412 target CHEMBL6144     ; 1113 targets left; Active conunts: 16
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   111 results for No.  425 target CHEMBL1293281  ; 1112 targets left; Active conunts: 15
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried    84 results for No.  441 target CHEMBL3883316  ; 1111 targets left; Active conunts: 14
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   100 results for No.  436 target CHEMBL2396505  ; 1110 targets left; Active conunts: 13
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   111 results for No.  433 target CHEMBL5401     ; 1109 targets left; Active conunts: 12
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   118 results for No.  454 target CHEMBL4244     ; 1108 targets left; Active conunts: 11
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   143 results for No.  431 target CHEMBL2331065  ; 1107 targets left; Active conunts: 10
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   193 results for No.  424 target CHEMBL2079849  ; 1106 targets left; Active conunts: 9
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   218 results for No.  437 target CHEMBL5387     ; 1105 targets left; Active conunts: 8
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   209 results for No.  450 target CHEMBL1615382  ; 1104 targets left; Active conunts: 7
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   294 results for No.  440 target CHEMBL4575     ; 1103 targets left; Active conunts: 6
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   309 results for No.  452 target CHEMBL2443     ; 1102 targets left; Active conunts: 5
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   421 results for No.  459 target CHEMBL4791     ; 1101 targets left; Active conunts: 4
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried   609 results for No.  429 target CHEMBL4051     ; 1100 targets left; Active conunts: 3
WARNING:__main__:[Fri May 14 11:22:18 2021] Queried  1508 results for No.  448 target CHEMBL2525     ; 1099 targets left; Active conunts: 2
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    21 results for No.  460 target CHEMBL2911     ; 1098 targets left; Active conunts: 6
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     1 results for No.  463 target CHEMBL4295754  ; 1097 targets left; Active conunts: 37
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  461 target CHEMBL3712988  ; 1096 targets left; Active conunts: 51
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     2 results for No.  473 target CHEMBL2189122  ; 1095 targets left; Active conunts: 50
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  467 target CHEMBL1741190  ; 1094 targets left; Active conunts: 49
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     1 results for No.  476 target CHEMBL1075256  ; 1093 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     9 results for No.  469 target CHEMBL1649049  ; 1092 targets left; Active conunts: 47
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  470 target CHEMBL4295998  ; 1091 targets left; Active conunts: 46
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    25 results for No.  465 target CHEMBL3329079  ; 1090 targets left; Active conunts: 45
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    26 results for No.  471 target CHEMBL4295566  ; 1089 targets left; Active conunts: 44
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    25 results for No.  468 target CHEMBL2048     ; 1088 targets left; Active conunts: 43
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    13 results for No.  472 target CHEMBL2321639  ; 1087 targets left; Active conunts: 42
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     5 results for No.  487 target CHEMBL4638     ; 1086 targets left; Active conunts: 41
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  477 target CHEMBL3309016  ; 1085 targets left; Active conunts: 40
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    67 results for No.  464 target CHEMBL2748     ; 1084 targets left; Active conunts: 39
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  488 target CHEMBL2364188  ; 1083 targets left; Active conunts: 38
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     5 results for No.  493 target CHEMBL3069     ; 1082 targets left; Active conunts: 37
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    29 results for No.  481 target CHEMBL4905     ; 1081 targets left; Active conunts: 36
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  479 target CHEMBL3112388  ; 1080 targets left; Active conunts: 35
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  483 target CHEMBL1075259  ; 1079 targets left; Active conunts: 34
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  489 target CHEMBL4520     ; 1078 targets left; Active conunts: 33
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     3 results for No.  496 target CHEMBL1795198  ; 1077 targets left; Active conunts: 32
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    15 results for No.  499 target CHEMBL1075041  ; 1076 targets left; Active conunts: 31
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    36 results for No.  495 target CHEMBL5990     ; 1075 targets left; Active conunts: 30
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    10 results for No.  498 target CHEMBL5228     ; 1074 targets left; Active conunts: 29
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     9 results for No.  501 target CHEMBL5479     ; 1073 targets left; Active conunts: 28
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  497 target CHEMBL3885534  ; 1072 targets left; Active conunts: 27
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    23 results for No.  502 target CHEMBL1293296  ; 1071 targets left; Active conunts: 26
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    74 results for No.  480 target CHEMBL5185     ; 1070 targets left; Active conunts: 25
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     2 results for No.  507 target CHEMBL5120     ; 1069 targets left; Active conunts: 24
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    67 results for No.  494 target CHEMBL1293197  ; 1068 targets left; Active conunts: 23
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    29 results for No.  508 target CHEMBL5171     ; 1067 targets left; Active conunts: 22
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried     0 results for No.  505 target CHEMBL2218     ; 1066 targets left; Active conunts: 21
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    28 results for No.  506 target CHEMBL3879830  ; 1065 targets left; Active conunts: 20
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    63 results for No.  491 target CHEMBL4715     ; 1064 targets left; Active conunts: 19
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    52 results for No.  500 target CHEMBL1772929  ; 1063 targets left; Active conunts: 18
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried    53 results for No.  503 target CHEMBL4917     ; 1062 targets left; Active conunts: 17
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   117 results for No.  485 target CHEMBL2176774  ; 1061 targets left; Active conunts: 16
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   113 results for No.  474 target CHEMBL4105758  ; 1060 targets left; Active conunts: 15
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   201 results for No.  462 target CHEMBL2939     ; 1059 targets left; Active conunts: 14
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   132 results for No.  509 target CHEMBL1075323  ; 1058 targets left; Active conunts: 13
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   136 results for No.  511 target CHEMBL2163183  ; 1057 targets left; Active conunts: 12
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   250 results for No.  466 target CHEMBL2474     ; 1056 targets left; Active conunts: 11
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   181 results for No.  490 target CHEMBL1681620  ; 1055 targets left; Active conunts: 10
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   248 results for No.  482 target CHEMBL5328     ; 1054 targets left; Active conunts: 9
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   247 results for No.  484 target CHEMBL3308     ; 1053 targets left; Active conunts: 8
WARNING:__main__:[Fri May 14 11:22:19 2021] Queried   344 results for No.  486 target CHEMBL3784     ; 1052 targets left; Active conunts: 7
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   387 results for No.  492 target CHEMBL1169598  ; 1051 targets left; Active conunts: 6
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   435 results for No.  475 target CHEMBL1873     ; 1050 targets left; Active conunts: 5
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   585 results for No.  478 target CHEMBL1250348  ; 1049 targets left; Active conunts: 4
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried  3077 results for No.  510 target CHEMBL274      ; 1048 targets left; Active conunts: 3
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried  4348 results for No.  504 target CHEMBL247      ; 1047 targets left; Active conunts: 2
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     2 results for No.  512 target CHEMBL4295580  ; 1046 targets left; Active conunts: 51
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     3 results for No.  514 target CHEMBL1255161  ; 1045 targets left; Active conunts: 50
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     4 results for No.  513 target CHEMBL5854     ; 1044 targets left; Active conunts: 49
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     4 results for No.  521 target CHEMBL5482     ; 1043 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     7 results for No.  518 target CHEMBL2321641  ; 1042 targets left; Active conunts: 47
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     5 results for No.  537 target CHEMBL1075027  ; 1041 targets left; Active conunts: 46
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    10 results for No.  531 target CHEMBL2006     ; 1040 targets left; Active conunts: 45
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    21 results for No.  524 target CHEMBL1075089  ; 1039 targets left; Active conunts: 44
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     1 results for No.  536 target CHEMBL3108647  ; 1038 targets left; Active conunts: 43
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  516 target CHEMBL4382     ; 1037 targets left; Active conunts: 42
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     9 results for No.  538 target CHEMBL1681631  ; 1036 targets left; Active conunts: 41
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    23 results for No.  519 target CHEMBL3747     ; 1035 targets left; Active conunts: 40
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    26 results for No.  527 target CHEMBL2205     ; 1034 targets left; Active conunts: 39
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  525 target CHEMBL1998     ; 1033 targets left; Active conunts: 38
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    23 results for No.  526 target CHEMBL2754     ; 1032 targets left; Active conunts: 37
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     6 results for No.  534 target CHEMBL328      ; 1031 targets left; Active conunts: 36
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    37 results for No.  523 target CHEMBL2176778  ; 1030 targets left; Active conunts: 35
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    19 results for No.  545 target CHEMBL4300     ; 1029 targets left; Active conunts: 34
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     5 results for No.  550 target CHEMBL3879837  ; 1028 targets left; Active conunts: 33
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  546 target CHEMBL3631     ; 1027 targets left; Active conunts: 32
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     4 results for No.  555 target CHEMBL1926492  ; 1026 targets left; Active conunts: 31
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    11 results for No.  556 target CHEMBL3137282  ; 1025 targets left; Active conunts: 30
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  535 target CHEMBL2362990  ; 1024 targets left; Active conunts: 29
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  539 target CHEMBL4295890  ; 1023 targets left; Active conunts: 28
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    10 results for No.  558 target CHEMBL1932891  ; 1022 targets left; Active conunts: 27
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    56 results for No.  522 target CHEMBL4295761  ; 1021 targets left; Active conunts: 26
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    38 results for No.  530 target CHEMBL4445     ; 1020 targets left; Active conunts: 25
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  533 target CHEMBL3309005  ; 1019 targets left; Active conunts: 24
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     1 results for No.  553 target CHEMBL2412     ; 1018 targets left; Active conunts: 23
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    52 results for No.  532 target CHEMBL3108642  ; 1017 targets left; Active conunts: 22
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    76 results for No.  520 target CHEMBL4540     ; 1016 targets left; Active conunts: 21
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  547 target CHEMBL4105954  ; 1015 targets left; Active conunts: 20
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried     0 results for No.  554 target CHEMBL4295609  ; 1014 targets left; Active conunts: 19
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    97 results for No.  543 target CHEMBL5031     ; 1013 targets left; Active conunts: 18
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    85 results for No.  544 target CHEMBL3638349  ; 1012 targets left; Active conunts: 17
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    88 results for No.  542 target CHEMBL5070     ; 1011 targets left; Active conunts: 16
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   112 results for No.  541 target CHEMBL3378     ; 1010 targets left; Active conunts: 15
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    79 results for No.  561 target CHEMBL3217379  ; 1009 targets left; Active conunts: 14
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried    84 results for No.  560 target CHEMBL3544     ; 1008 targets left; Active conunts: 13
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   218 results for No.  528 target CHEMBL5118     ; 1007 targets left; Active conunts: 12
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   232 results for No.  515 target CHEMBL5963     ; 1006 targets left; Active conunts: 11
WARNING:__main__:[Fri May 14 11:22:20 2021] Queried   219 results for No.  551 target CHEMBL1293229  ; 1005 targets left; Active conunts: 10
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   406 results for No.  540 target CHEMBL4598     ; 1004 targets left; Active conunts: 9
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   440 results for No.  549 target CHEMBL2468     ; 1003 targets left; Active conunts: 8
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   486 results for No.  529 target CHEMBL5192     ; 1002 targets left; Active conunts: 7
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   501 results for No.  548 target CHEMBL2889     ; 1001 targets left; Active conunts: 6
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   586 results for No.  557 target CHEMBL2373     ; 1000 targets left; Active conunts: 5
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried   666 results for No.  517 target CHEMBL2598     ;  999 targets left; Active conunts: 4
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried  1286 results for No.  559 target CHEMBL1801     ;  998 targets left; Active conunts: 3
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried  1517 results for No.  552 target CHEMBL308      ;  997 targets left; Active conunts: 2
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    14 results for No.  570 target CHEMBL6088     ;  996 targets left; Active conunts: 46
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     2 results for No.  567 target CHEMBL2311239  ;  995 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     3 results for No.  564 target CHEMBL2175     ;  994 targets left; Active conunts: 50
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     2 results for No.  562 target CHEMBL2010633  ;  993 targets left; Active conunts: 49
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     1 results for No.  572 target CHEMBL2176853  ;  992 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     2 results for No.  568 target CHEMBL3988588  ;  991 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     3 results for No.  574 target CHEMBL1914273  ;  990 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  563 target CHEMBL4295927  ;  989 targets left; Active conunts: 51
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     9 results for No.  578 target CHEMBL3217380  ;  988 targets left; Active conunts: 50
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  573 target CHEMBL1786     ;  987 targets left; Active conunts: 49
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    14 results for No.  585 target CHEMBL3763006  ;  986 targets left; Active conunts: 48
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     1 results for No.  583 target CHEMBL1770045  ;  985 targets left; Active conunts: 47
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     1 results for No.  581 target CHEMBL3617     ;  984 targets left; Active conunts: 46
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    52 results for No.  576 target CHEMBL4670     ;  983 targets left; Active conunts: 45
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    21 results for No.  580 target CHEMBL3391     ;  982 targets left; Active conunts: 44
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  586 target CHEMBL4295781  ;  981 targets left; Active conunts: 43
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     2 results for No.  598 target CHEMBL4105939  ;  980 targets left; Active conunts: 42
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     7 results for No.  587 target CHEMBL5421     ;  979 targets left; Active conunts: 41
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    48 results for No.  579 target CHEMBL3286061  ;  978 targets left; Active conunts: 40
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    53 results for No.  565 target CHEMBL3988606  ;  977 targets left; Active conunts: 39
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    30 results for No.  582 target CHEMBL2308     ;  976 targets left; Active conunts: 38
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  588 target CHEMBL3309022  ;  975 targets left; Active conunts: 37
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    65 results for No.  566 target CHEMBL2163181  ;  974 targets left; Active conunts: 36
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  597 target CHEMBL2209     ;  973 targets left; Active conunts: 35
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     4 results for No.  602 target CHEMBL1741193  ;  972 targets left; Active conunts: 34
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     1 results for No.  604 target CHEMBL4296109  ;  971 targets left; Active conunts: 33
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    75 results for No.  584 target CHEMBL5738     ;  970 targets left; Active conunts: 32
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  606 target CHEMBL2189152  ;  969 targets left; Active conunts: 31
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    18 results for No.  611 target CHEMBL5257     ;  968 targets left; Active conunts: 30
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    11 results for No.  614 target CHEMBL1250408  ;  967 targets left; Active conunts: 29
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried    15 results for No.  610 target CHEMBL4105721  ;  966 targets left; Active conunts: 28
WARNING:__main__:[Fri May 14 11:22:21 2021] Queried     0 results for No.  601 target CHEMBL3217404  ;  965 targets left; Active conunts: 27
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    51 results for No.  593 target CHEMBL4748     ;  964 targets left; Active conunts: 26
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    46 results for No.  603 target CHEMBL4319     ;  963 targets left; Active conunts: 25
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    28 results for No.  608 target CHEMBL2096669  ;  962 targets left; Active conunts: 24
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried     2 results for No.  616 target CHEMBL3259475  ;  961 targets left; Active conunts: 23
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    20 results for No.  615 target CHEMBL1075177  ;  960 targets left; Active conunts: 22
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    10 results for No.  618 target CHEMBL5423     ;  959 targets left; Active conunts: 21
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried     0 results for No.  613 target CHEMBL4105930  ;  958 targets left; Active conunts: 20
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   119 results for No.  571 target CHEMBL4915     ;  957 targets left; Active conunts: 19
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   149 results for No.  569 target CHEMBL4349     ;  956 targets left; Active conunts: 18
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   113 results for No.  589 target CHEMBL4222     ;  955 targets left; Active conunts: 17
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    94 results for No.  599 target CHEMBL6036     ;  954 targets left; Active conunts: 16
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   121 results for No.  577 target CHEMBL3902     ;  953 targets left; Active conunts: 15
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    71 results for No.  617 target CHEMBL4096     ;  952 targets left; Active conunts: 14
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   135 results for No.  591 target CHEMBL3616354  ;  951 targets left; Active conunts: 13
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried    91 results for No.  612 target CHEMBL2929     ;  950 targets left; Active conunts: 12
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   144 results for No.  594 target CHEMBL4105728  ;  949 targets left; Active conunts: 11
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   143 results for No.  592 target CHEMBL3108639  ;  948 targets left; Active conunts: 10
WARNING:__main__:[Fri May 14 11:22:22 2021] Queried   150 results for No.  596 target CHEMBL1795185  ;  947 targets left; Active conunts: 9
